
> writing-task-app@0.1.0 dev
> next dev --port 3000

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.75:3000
- Environments: .env.local
✓ Ready in 691ms

 GET / 200 in 503ms (next.js: 378ms, application-code: 125ms)
 POST /api/log 200 in 31ms (next.js: 9ms, application-code: 22ms)
 POST /api/log 200 in 34ms (next.js: 11ms, application-code: 23ms)
 POST /api/log 200 in 56ms (next.js: 22ms, application-code: 33ms)
 POST /api/log 200 in 31ms (next.js: 8ms, application-code: 23ms)
 POST /api/log 200 in 40ms (next.js: 9ms, application-code: 31ms)
 POST /api/log 200 in 62ms (next.js: 16ms, application-code: 46ms)
 POST /api/log 200 in 53ms (next.js: 19ms, application-code: 34ms)
 POST /api/log 200 in 45ms (next.js: 16ms, application-code: 29ms)
 POST /api/log 200 in 41ms (next.js: 11ms, application-code: 30ms)
 POST /api/log 200 in 14ms (next.js: 5ms, application-code: 8ms)
 POST /api/log 200 in 33ms (next.js: 8ms, application-code: 25ms)
 POST /api/log 200 in 59ms (next.js: 13ms, application-code: 46ms)
 POST /api/log 200 in 91ms (next.js: 29ms, application-code: 62ms)
 POST /api/log 200 in 66ms (next.js: 26ms, application-code: 40ms)
 POST /api/log 200 in 35ms (next.js: 13ms, application-code: 22ms)
 POST /api/log 200 in 65ms (next.js: 17ms, application-code: 49ms)
 POST /api/log 200 in 59ms (next.js: 19ms, application-code: 40ms)
 POST /api/log 200 in 94ms (next.js: 28ms, application-code: 66ms)
 POST /api/log 200 in 44ms (next.js: 11ms, application-code: 33ms)
 POST /api/log 200 in 22ms (next.js: 9ms, application-code: 12ms)
 POST /api/log 200 in 78ms (next.js: 23ms, application-code: 55ms)
 POST /api/log 200 in 196ms (next.js: 52ms, application-code: 144ms)
 POST /api/log 200 in 48ms (next.js: 15ms, application-code: 33ms)
 POST /api/log 200 in 41ms (next.js: 13ms, application-code: 28ms)
 POST /api/log 200 in 40ms (next.js: 12ms, application-code: 27ms)
 POST /api/log 200 in 43ms (next.js: 13ms, application-code: 30ms)
 POST /api/log 200 in 38ms (next.js: 9ms, application-code: 29ms)
 POST /api/log 200 in 35ms (next.js: 11ms, application-code: 24ms)
 POST /api/log 200 in 41ms (next.js: 15ms, application-code: 26ms)
 POST /api/log 200 in 38ms (next.js: 10ms, application-code: 28ms)
 POST /api/log 200 in 67ms (next.js: 15ms, application-code: 52ms)
 POST /api/writing-support 200 in 4.9s
 POST /api/log 200 in 63ms (next.js: 14ms, application-code: 49ms)
 POST /api/log 200 in 55ms (next.js: 16ms, application-code: 39ms)
 POST /api/log 200 in 75ms (next.js: 21ms, application-code: 55ms)
 POST /api/log 200 in 23ms (next.js: 7ms, application-code: 16ms)
 POST /api/log 200 in 26ms (next.js: 11ms, application-code: 15ms)
 POST /api/log 200 in 31ms (next.js: 8ms, application-code: 23ms)
 POST /api/log 200 in 90ms (next.js: 34ms, application-code: 56ms)
 POST /api/log 200 in 70ms (next.js: 19ms, application-code: 50ms)
 POST /api/log 200 in 28ms (next.js: 9ms, application-code: 18ms)
 POST /api/log 200 in 46ms (next.js: 14ms, application-code: 31ms)
 POST /api/log 200 in 43ms (next.js: 15ms, application-code: 28ms)
 POST /api/log 200 in 34ms (next.js: 9ms, application-code: 24ms)
 POST /api/log 200 in 40ms (next.js: 19ms, application-code: 21ms)
 POST /api/log 200 in 36ms (next.js: 14ms, application-code: 22ms)
 POST /api/log 200 in 33ms (next.js: 10ms, application-code: 22ms)
 POST /api/log 200 in 30ms (next.js: 15ms, application-code: 15ms)
 POST /api/log 200 in 38ms (next.js: 10ms, application-code: 28ms)
 POST /api/log 200 in 36ms (next.js: 7ms, application-code: 29ms)
 POST /api/log 200 in 79ms (next.js: 17ms, application-code: 63ms)
 POST /api/log 200 in 31ms (next.js: 8ms, application-code: 23ms)
 POST /api/log 200 in 38ms (next.js: 11ms, application-code: 27ms)
 POST /api/log 200 in 33ms (next.js: 10ms, application-code: 24ms)
 POST /api/log 200 in 41ms (next.js: 11ms, application-code: 30ms)
 POST /api/log 200 in 35ms (next.js: 11ms, application-code: 24ms)
 POST /api/log 200 in 43ms (next.js: 11ms, application-code: 32ms)
 POST /api/log 200 in 78ms (next.js: 25ms, application-code: 53ms)
 POST /api/writing-support 200 in 4.3s
 POST /api/log 200 in 136ms (next.js: 45ms, application-code: 90ms)
 POST /api/log 200 in 34ms (next.js: 13ms, application-code: 21ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 22ms (next.js: 11ms, application-code: 10ms)
 POST /api/log 200 in 42ms (next.js: 12ms, application-code: 31ms)
 POST /api/log 200 in 68ms (next.js: 25ms, application-code: 43ms)
 POST /api/log 200 in 51ms (next.js: 15ms, application-code: 36ms)
 POST /api/log 200 in 34ms (next.js: 9ms, application-code: 25ms)
 POST /api/log 200 in 26ms (next.js: 15ms, application-code: 11ms)
 POST /api/log 200 in 45ms (next.js: 12ms, application-code: 33ms)
 POST /api/log 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/log 200 in 13ms (next.js: 5ms, application-code: 9ms)
 POST /api/log 200 in 22ms (next.js: 3ms, application-code: 19ms)
 POST /api/log 200 in 11ms (next.js: 5ms, application-code: 6ms)
 POST /api/log 200 in 24ms (next.js: 10ms, application-code: 14ms)
 POST /api/log 200 in 18ms (next.js: 7ms, application-code: 11ms)
 POST /api/log 200 in 14ms (next.js: 7ms, application-code: 8ms)
 POST /api/log 200 in 20ms (next.js: 7ms, application-code: 13ms)
 POST /api/log 200 in 28ms (next.js: 5ms, application-code: 23ms)
 POST /api/log 200 in 35ms (next.js: 10ms, application-code: 25ms)
 POST /api/log 200 in 31ms (next.js: 15ms, application-code: 16ms)
 POST /api/log 200 in 43ms (next.js: 13ms, application-code: 30ms)
 POST /api/log 200 in 24ms (next.js: 6ms, application-code: 18ms)
 POST /api/log 200 in 36ms (next.js: 11ms, application-code: 25ms)
 POST /api/log 200 in 42ms (next.js: 13ms, application-code: 29ms)
 POST /api/log 200 in 43ms (next.js: 11ms, application-code: 31ms)
 POST /api/log 200 in 80ms (next.js: 24ms, application-code: 55ms)
 POST /api/log 200 in 29ms (next.js: 8ms, application-code: 21ms)
 POST /api/log 200 in 31ms (next.js: 11ms, application-code: 20ms)
 POST /api/log 200 in 40ms (next.js: 12ms, application-code: 29ms)
 POST /api/log 200 in 59ms (next.js: 23ms, application-code: 37ms)
 POST /api/log 200 in 88ms (next.js: 13ms, application-code: 75ms)
 POST /api/log 200 in 16ms (next.js: 8ms, application-code: 9ms)
 POST /api/log 200 in 30ms (next.js: 15ms, application-code: 14ms)
 POST /api/log 200 in 51ms (next.js: 19ms, application-code: 31ms)
 POST /api/log 200 in 42ms (next.js: 16ms, application-code: 25ms)
 POST /api/log 200 in 37ms (next.js: 9ms, application-code: 28ms)
 POST /api/log 200 in 23ms (next.js: 7ms, application-code: 16ms)
 POST /api/log 200 in 22ms (next.js: 8ms, application-code: 15ms)
 POST /api/log 200 in 32ms (next.js: 8ms, application-code: 24ms)
 POST /api/log 200 in 44ms (next.js: 11ms, application-code: 32ms)
 POST /api/log 200 in 54ms (next.js: 15ms, application-code: 38ms)
 POST /api/log 200 in 24ms (next.js: 8ms, application-code: 16ms)
 POST /api/log 200 in 23ms (next.js: 7ms, application-code: 16ms)
 POST /api/log 200 in 35ms (next.js: 13ms, application-code: 22ms)
 POST /api/log 200 in 63ms (next.js: 11ms, application-code: 52ms)
 POST /api/log 200 in 50ms (next.js: 10ms, application-code: 40ms)
 POST /api/log 200 in 65ms (next.js: 10ms, application-code: 55ms)
 POST /api/log 200 in 27ms (next.js: 9ms, application-code: 18ms)
 POST /api/log 200 in 38ms (next.js: 13ms, application-code: 25ms)
 POST /api/log 200 in 46ms (next.js: 12ms, application-code: 34ms)
 POST /api/log 200 in 24ms (next.js: 11ms, application-code: 13ms)
 POST /api/log 200 in 17ms (next.js: 7ms, application-code: 10ms)
 POST /api/log 200 in 22ms (next.js: 7ms, application-code: 14ms)
 POST /api/log 200 in 27ms (next.js: 13ms, application-code: 15ms)
 POST /api/log 200 in 168ms (next.js: 17ms, application-code: 152ms)
 POST /api/log 200 in 132ms (next.js: 21ms, application-code: 110ms)
 POST /api/log 200 in 69ms (next.js: 16ms, application-code: 53ms)
 POST /api/log 200 in 40ms (next.js: 13ms, application-code: 27ms)
 POST /api/log 200 in 17ms (next.js: 8ms, application-code: 9ms)
 POST /api/log 200 in 48ms (next.js: 13ms, application-code: 35ms)
 POST /api/log 200 in 94ms (next.js: 20ms, application-code: 74ms)
 POST /api/log 200 in 91ms (next.js: 30ms, application-code: 61ms)
 POST /api/log 200 in 52ms (next.js: 16ms, application-code: 36ms)
 POST /api/log 200 in 19ms (next.js: 8ms, application-code: 11ms)
 POST /api/log 200 in 46ms (next.js: 13ms, application-code: 33ms)
 POST /api/log 200 in 74ms (next.js: 20ms, application-code: 54ms)
 POST /api/log 200 in 88ms (next.js: 26ms, application-code: 62ms)
 POST /api/log 200 in 40ms (next.js: 13ms, application-code: 27ms)
 POST /api/log 200 in 34ms (next.js: 9ms, application-code: 25ms)
 POST /api/log 200 in 24ms (next.js: 12ms, application-code: 12ms)
 POST /api/log 200 in 71ms (next.js: 17ms, application-code: 54ms)
 POST /api/log 200 in 96ms (next.js: 27ms, application-code: 69ms)
 POST /api/log 200 in 50ms (next.js: 24ms, application-code: 25ms)
 POST /api/log 200 in 65ms (next.js: 15ms, application-code: 50ms)
 POST /api/log 200 in 63ms (next.js: 24ms, application-code: 39ms)
 POST /api/log 200 in 47ms (next.js: 18ms, application-code: 30ms)
 POST /api/log 200 in 81ms (next.js: 24ms, application-code: 57ms)
 POST /api/log 200 in 52ms (next.js: 14ms, application-code: 38ms)
 POST /api/writing-support 200 in 4.6s
 POST /api/log 200 in 103ms (next.js: 14ms, application-code: 89ms)
 POST /api/log 200 in 93ms (next.js: 34ms, application-code: 59ms)
 POST /api/log 200 in 70ms (next.js: 21ms, application-code: 49ms)
 POST /api/log 200 in 84ms (next.js: 15ms, application-code: 69ms)
 POST /api/log 200 in 74ms (next.js: 20ms, application-code: 54ms)
 POST /api/log 200 in 23ms (next.js: 11ms, application-code: 12ms)
 POST /api/log 200 in 26ms (next.js: 10ms, application-code: 17ms)
 POST /api/log 200 in 45ms (next.js: 23ms, application-code: 23ms)
 POST /api/log 200 in 38ms (next.js: 19ms, application-code: 19ms)
 POST /api/log 200 in 35ms (next.js: 10ms, application-code: 25ms)
 POST /api/log 200 in 9ms (next.js: 4ms, application-code: 5ms)
 POST /api/log 200 in 31ms (next.js: 9ms, application-code: 22ms)
 POST /api/log 200 in 39ms (next.js: 11ms, application-code: 29ms)
 POST /api/log 200 in 32ms (next.js: 15ms, application-code: 17ms)
 POST /api/log 200 in 65ms (next.js: 14ms, application-code: 51ms)
 POST /api/log 200 in 26ms (next.js: 7ms, application-code: 19ms)
 POST /api/log 200 in 24ms (next.js: 11ms, application-code: 13ms)
 POST /api/log 200 in 67ms (next.js: 17ms, application-code: 50ms)
 POST /api/log 200 in 26ms (next.js: 9ms, application-code: 18ms)
 POST /api/log 200 in 71ms (next.js: 17ms, application-code: 54ms)
 POST /api/log 200 in 30ms (next.js: 8ms, application-code: 22ms)
 POST /api/log 200 in 19ms (next.js: 10ms, application-code: 9ms)
 POST /api/log 200 in 56ms (next.js: 18ms, application-code: 38ms)
 POST /api/log 200 in 65ms (next.js: 28ms, application-code: 37ms)
 POST /api/log 200 in 60ms (next.js: 15ms, application-code: 45ms)
 POST /api/log 200 in 26ms (next.js: 15ms, application-code: 11ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 28ms (next.js: 10ms, application-code: 18ms)
 POST /api/log 200 in 36ms (next.js: 18ms, application-code: 19ms)
 POST /api/log 200 in 53ms (next.js: 17ms, application-code: 36ms)
 POST /api/log 200 in 50ms (next.js: 17ms, application-code: 33ms)
 POST /api/log 200 in 35ms (next.js: 11ms, application-code: 24ms)
 POST /api/log 200 in 79ms (next.js: 21ms, application-code: 58ms)
 POST /api/log 200 in 80ms (next.js: 22ms, application-code: 59ms)
 POST /api/log 200 in 77ms (next.js: 15ms, application-code: 62ms)
 POST /api/log 200 in 85ms (next.js: 26ms, application-code: 59ms)
 POST /api/log 200 in 61ms (next.js: 26ms, application-code: 35ms)
 POST /api/log 200 in 29ms (next.js: 7ms, application-code: 22ms)
 POST /api/log 200 in 39ms (next.js: 16ms, application-code: 22ms)
 POST /api/log 200 in 78ms (next.js: 22ms, application-code: 55ms)
 POST /api/log 200 in 76ms (next.js: 16ms, application-code: 60ms)
 POST /api/log 200 in 44ms (next.js: 14ms, application-code: 30ms)
 POST /api/log 200 in 28ms (next.js: 8ms, application-code: 20ms)
 POST /api/log 200 in 51ms (next.js: 16ms, application-code: 35ms)
 POST /api/log 200 in 54ms (next.js: 13ms, application-code: 41ms)
 POST /api/log 200 in 28ms (next.js: 16ms, application-code: 12ms)
 POST /api/log 200 in 26ms (next.js: 12ms, application-code: 14ms)
 POST /api/log 200 in 44ms (next.js: 13ms, application-code: 30ms)
 POST /api/log 200 in 32ms (next.js: 10ms, application-code: 22ms)
 POST /api/log 200 in 39ms (next.js: 14ms, application-code: 26ms)
 POST /api/log 200 in 15ms (next.js: 9ms, application-code: 6ms)
 POST /api/log 200 in 24ms (next.js: 4ms, application-code: 20ms)
 POST /api/log 200 in 36ms (next.js: 14ms, application-code: 23ms)
 POST /api/log 200 in 45ms (next.js: 24ms, application-code: 22ms)
 POST /api/log 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/log 200 in 15ms (next.js: 3ms, application-code: 12ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 8ms (next.js: 2ms, application-code: 6ms)
 POST /api/log 200 in 12ms (next.js: 4ms, application-code: 7ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 22ms (next.js: 6ms, application-code: 16ms)
 POST /api/log 200 in 12ms (next.js: 4ms, application-code: 8ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 10ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 15ms (next.js: 7ms, application-code: 8ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 7ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 11ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 10ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 14ms (next.js: 6ms, application-code: 8ms)
 POST /api/log 200 in 10ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 11ms (next.js: 4ms, application-code: 7ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 21ms (next.js: 11ms, application-code: 10ms)
 POST /api/log 200 in 16ms (next.js: 4ms, application-code: 12ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/writing-support 200 in 4.8s
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 14ms (next.js: 5ms, application-code: 10ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 11ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 15ms (next.js: 5ms, application-code: 10ms)
 POST /api/log 200 in 16ms (next.js: 6ms, application-code: 11ms)
 POST /api/log 200 in 17ms (next.js: 5ms, application-code: 12ms)
 POST /api/log 200 in 16ms (next.js: 6ms, application-code: 10ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 12ms (next.js: 3ms, application-code: 9ms)
 POST /api/log 200 in 15ms (next.js: 5ms, application-code: 10ms)
 POST /api/log 200 in 16ms (next.js: 5ms, application-code: 11ms)
 POST /api/log 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/log 200 in 13ms (next.js: 2ms, application-code: 10ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 12ms (next.js: 3ms, application-code: 8ms)
 POST /api/log 200 in 11ms (next.js: 5ms, application-code: 6ms)
 POST /api/log 200 in 15ms (next.js: 4ms, application-code: 10ms)
 POST /api/log 200 in 22ms (next.js: 6ms, application-code: 16ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 15ms (next.js: 5ms, application-code: 10ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 18ms (next.js: 8ms, application-code: 11ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 8ms (next.js: 3ms, application-code: 5ms)
 POST /api/log 200 in 17ms (next.js: 6ms, application-code: 11ms)
 POST /api/log 200 in 15ms (next.js: 4ms, application-code: 11ms)
 POST /api/log 200 in 21ms (next.js: 5ms, application-code: 15ms)
 POST /api/log 200 in 30ms (next.js: 6ms, application-code: 24ms)
 POST /api/log 200 in 27ms (next.js: 11ms, application-code: 16ms)
 POST /api/log 200 in 24ms (next.js: 9ms, application-code: 14ms)
 POST /api/log 200 in 20ms (next.js: 10ms, application-code: 10ms)
 POST /api/log 200 in 26ms (next.js: 7ms, application-code: 19ms)
 POST /api/log 200 in 27ms (next.js: 12ms, application-code: 14ms)
 POST /api/log 200 in 37ms (next.js: 15ms, application-code: 22ms)
 POST /api/log 200 in 49ms (next.js: 14ms, application-code: 35ms)
 POST /api/log 200 in 32ms (next.js: 10ms, application-code: 21ms)
 POST /api/log 200 in 18ms (next.js: 9ms, application-code: 9ms)
 POST /api/log 200 in 31ms (next.js: 11ms, application-code: 20ms)
 POST /api/log 200 in 30ms (next.js: 7ms, application-code: 23ms)
 POST /api/log 200 in 34ms (next.js: 15ms, application-code: 19ms)
 POST /api/log 200 in 52ms (next.js: 9ms, application-code: 43ms)
 POST /api/log 200 in 57ms (next.js: 18ms, application-code: 39ms)
 POST /api/log 200 in 34ms (next.js: 11ms, application-code: 23ms)
 POST /api/log 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/log 200 in 26ms (next.js: 10ms, application-code: 15ms)
 POST /api/log 200 in 26ms (next.js: 5ms, application-code: 20ms)
 POST /api/log 200 in 24ms (next.js: 8ms, application-code: 16ms)
 POST /api/log 200 in 34ms (next.js: 9ms, application-code: 25ms)
 POST /api/log 200 in 25ms (next.js: 10ms, application-code: 15ms)
 POST /api/log 200 in 34ms (next.js: 10ms, application-code: 23ms)
 POST /api/writing-support 200 in 4.8s
 POST /api/log 200 in 43ms (next.js: 12ms, application-code: 31ms)
 POST /api/log 200 in 31ms (next.js: 10ms, application-code: 21ms)
 POST /api/log 200 in 32ms (next.js: 9ms, application-code: 22ms)
 POST /api/log 200 in 8ms (next.js: 2ms, application-code: 5ms)
 POST /api/log 200 in 11ms (next.js: 5ms, application-code: 6ms)
 POST /api/log 200 in 25ms (next.js: 7ms, application-code: 18ms)
 POST /api/log 200 in 18ms (next.js: 7ms, application-code: 11ms)
 POST /api/log 200 in 14ms (next.js: 5ms, application-code: 9ms)
 POST /api/log 200 in 29ms (next.js: 14ms, application-code: 15ms)
 POST /api/log 200 in 31ms (next.js: 17ms, application-code: 15ms)
 POST /api/log 200 in 17ms (next.js: 7ms, application-code: 11ms)
 POST /api/log 200 in 13ms (next.js: 7ms, application-code: 5ms)
 POST /api/log 200 in 21ms (next.js: 7ms, application-code: 14ms)
 POST /api/log 200 in 18ms (next.js: 5ms, application-code: 13ms)
 POST /api/log 200 in 17ms (next.js: 8ms, application-code: 8ms)
 POST /api/log 200 in 18ms (next.js: 8ms, application-code: 10ms)
 POST /api/log 200 in 24ms (next.js: 6ms, application-code: 18ms)
 POST /api/log 200 in 22ms (next.js: 10ms, application-code: 12ms)
 POST /api/log 200 in 23ms (next.js: 11ms, application-code: 12ms)
 POST /api/log 200 in 18ms (next.js: 9ms, application-code: 8ms)
 POST /api/log 200 in 33ms (next.js: 10ms, application-code: 23ms)
 POST /api/log 200 in 27ms (next.js: 10ms, application-code: 17ms)
 POST /api/log 200 in 45ms (next.js: 13ms, application-code: 32ms)
 POST /api/log 200 in 22ms (next.js: 10ms, application-code: 12ms)
 POST /api/log 200 in 19ms (next.js: 7ms, application-code: 12ms)
 POST /api/log 200 in 19ms (next.js: 7ms, application-code: 12ms)
 POST /api/log 200 in 27ms (next.js: 8ms, application-code: 19ms)
 POST /api/log 200 in 26ms (next.js: 9ms, application-code: 17ms)
 POST /api/log 200 in 16ms (next.js: 7ms, application-code: 9ms)
 POST /api/log 200 in 18ms (next.js: 8ms, application-code: 10ms)
 POST /api/log 200 in 17ms (next.js: 8ms, application-code: 9ms)
 POST /api/log 200 in 27ms (next.js: 9ms, application-code: 18ms)
 POST /api/log 200 in 16ms (next.js: 6ms, application-code: 10ms)
 POST /api/log 200 in 20ms (next.js: 8ms, application-code: 11ms)
 POST /api/log 200 in 23ms (next.js: 7ms, application-code: 16ms)
 POST /api/log 200 in 33ms (next.js: 15ms, application-code: 17ms)
 POST /api/log 200 in 21ms (next.js: 7ms, application-code: 14ms)
 POST /api/log 200 in 22ms (next.js: 9ms, application-code: 13ms)
 POST /api/log 200 in 24ms (next.js: 12ms, application-code: 13ms)
 POST /api/log 200 in 24ms (next.js: 5ms, application-code: 19ms)
 POST /api/log 200 in 23ms (next.js: 6ms, application-code: 17ms)
 POST /api/log 200 in 19ms (next.js: 4ms, application-code: 15ms)
 POST /api/log 200 in 11ms (next.js: 4ms, application-code: 7ms)
 POST /api/log 200 in 22ms (next.js: 7ms, application-code: 15ms)
 POST /api/log 200 in 21ms (next.js: 8ms, application-code: 13ms)
 POST /api/log 200 in 25ms (next.js: 9ms, application-code: 16ms)
 POST /api/log 200 in 34ms (next.js: 7ms, application-code: 27ms)
 POST /api/log 200 in 19ms (next.js: 8ms, application-code: 11ms)
 POST /api/log 200 in 21ms (next.js: 8ms, application-code: 13ms)
 POST /api/log 200 in 30ms (next.js: 8ms, application-code: 22ms)
 POST /api/log 200 in 21ms (next.js: 7ms, application-code: 14ms)
 POST /api/log 200 in 24ms (next.js: 9ms, application-code: 15ms)
 POST /api/log 200 in 43ms (next.js: 10ms, application-code: 33ms)
 POST /api/log 200 in 34ms (next.js: 9ms, application-code: 25ms)
 POST /api/log 200 in 28ms (next.js: 9ms, application-code: 19ms)
 POST /api/log 200 in 29ms (next.js: 10ms, application-code: 19ms)
 POST /api/log 200 in 14ms (next.js: 5ms, application-code: 9ms)
 POST /api/log 200 in 24ms (next.js: 6ms, application-code: 18ms)
 POST /api/log 200 in 28ms (next.js: 11ms, application-code: 18ms)
 POST /api/log 200 in 33ms (next.js: 13ms, application-code: 20ms)
 POST /api/log 200 in 29ms (next.js: 11ms, application-code: 17ms)
 POST /api/log 200 in 28ms (next.js: 7ms, application-code: 20ms)
 POST /api/log 200 in 37ms (next.js: 15ms, application-code: 21ms)
 POST /api/log 200 in 34ms (next.js: 17ms, application-code: 18ms)
 POST /api/log 200 in 27ms (next.js: 16ms, application-code: 11ms)
 POST /api/log 200 in 12ms (next.js: 4ms, application-code: 8ms)
 POST /api/log 200 in 30ms (next.js: 14ms, application-code: 16ms)
 POST /api/log 200 in 46ms (next.js: 12ms, application-code: 34ms)
 POST /api/log 200 in 44ms (next.js: 13ms, application-code: 31ms)
 POST /api/log 200 in 23ms (next.js: 12ms, application-code: 11ms)
 POST /api/log 200 in 61ms (next.js: 21ms, application-code: 40ms)
 POST /api/log 200 in 45ms (next.js: 17ms, application-code: 27ms)
 POST /api/log 200 in 41ms (next.js: 15ms, application-code: 26ms)
 POST /api/log 200 in 50ms (next.js: 13ms, application-code: 37ms)
 POST /api/log 200 in 30ms (next.js: 9ms, application-code: 21ms)
 POST /api/log 200 in 38ms (next.js: 13ms, application-code: 24ms)
 POST /api/log 200 in 31ms (next.js: 9ms, application-code: 21ms)
 POST /api/log 200 in 39ms (next.js: 6ms, application-code: 32ms)
 POST /api/log 200 in 23ms (next.js: 6ms, application-code: 17ms)
 POST /api/writing-support 200 in 5.0s
 POST /api/log 200 in 46ms (next.js: 7ms, application-code: 38ms)
 POST /api/log 200 in 38ms (next.js: 16ms, application-code: 22ms)
 POST /api/log 200 in 16ms (next.js: 8ms, application-code: 8ms)
 POST /api/log 200 in 28ms (next.js: 10ms, application-code: 18ms)
 POST /api/log 200 in 21ms (next.js: 4ms, application-code: 17ms)
 POST /api/log 200 in 24ms (next.js: 8ms, application-code: 16ms)
 POST /api/log 200 in 30ms (next.js: 6ms, application-code: 24ms)
 POST /api/log 200 in 41ms (next.js: 12ms, application-code: 30ms)
 POST /api/log 200 in 46ms (next.js: 9ms, application-code: 37ms)
 POST /api/log 200 in 27ms (next.js: 12ms, application-code: 16ms)
 POST /api/log 200 in 31ms (next.js: 7ms, application-code: 24ms)
 POST /api/log 200 in 57ms (next.js: 12ms, application-code: 45ms)
 POST /api/log 200 in 25ms (next.js: 5ms, application-code: 20ms)
 POST /api/log 200 in 21ms (next.js: 7ms, application-code: 14ms)
 POST /api/log 200 in 15ms (next.js: 9ms, application-code: 6ms)
 POST /api/log 200 in 16ms (next.js: 7ms, application-code: 9ms)
 POST /api/log 200 in 18ms (next.js: 13ms, application-code: 5ms)
 POST /api/log 200 in 17ms (next.js: 8ms, application-code: 9ms)
 POST /api/log 200 in 12ms (next.js: 5ms, application-code: 7ms)
 POST /api/log 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/log 200 in 16ms (next.js: 7ms, application-code: 9ms)
 POST /api/log 200 in 20ms (next.js: 8ms, application-code: 12ms)
 POST /api/log 200 in 14ms (next.js: 8ms, application-code: 6ms)
 POST /api/log 200 in 15ms (next.js: 6ms, application-code: 10ms)
 POST /api/log 200 in 13ms (next.js: 6ms, application-code: 7ms)
 POST /api/log 200 in 24ms (next.js: 7ms, application-code: 17ms)
 POST /api/log 200 in 14ms (next.js: 6ms, application-code: 7ms)
 POST /api/log 200 in 19ms (next.js: 10ms, application-code: 9ms)
 POST /api/log 200 in 15ms (next.js: 6ms, application-code: 9ms)
 POST /api/log 200 in 18ms (next.js: 9ms, application-code: 9ms)
 POST /api/log 200 in 17ms (next.js: 9ms, application-code: 8ms)
 POST /api/log 200 in 14ms (next.js: 6ms, application-code: 8ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 18ms (next.js: 10ms, application-code: 8ms)
 POST /api/log 200 in 19ms (next.js: 6ms, application-code: 12ms)
 POST /api/log 200 in 13ms (next.js: 6ms, application-code: 7ms)
 POST /api/log 200 in 17ms (next.js: 6ms, application-code: 11ms)
 POST /api/log 200 in 14ms (next.js: 6ms, application-code: 7ms)
 POST /api/log 200 in 10ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 20ms (next.js: 4ms, application-code: 16ms)
 POST /api/log 200 in 15ms (next.js: 7ms, application-code: 7ms)
 POST /api/log 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/log 200 in 17ms (next.js: 9ms, application-code: 8ms)
 POST /api/log 200 in 23ms (next.js: 4ms, application-code: 20ms)
 POST /api/log 200 in 10ms (next.js: 3ms, application-code: 7ms)
 POST /api/log 200 in 31ms (next.js: 6ms, application-code: 24ms)
